Timestamp,City,State,Shape,Duration,Summary,Posted,Images,Updated_Duration,Coords,Lat,Lng,geometry
2021-07-27 22:00:00,Benicia,CA,Sphere,20 minutes,Witnessed another Orb off in the distance,2021-12-19,0,20.0,"(-122.15556335, 38.05392456)",-122.15556335,38.05392456,POINT (-122.15556335 38.05392456)
2021-07-27 13:35:00,Las Vegas,NV,Light,5 min,"Light seems at high altitude, hovering, then proceeding northbound.",2021-08-16,0,5.0,"(-115.14057922, 36.16909027)",-115.14057922,36.16909027,POINT (-115.14057922 36.16909027)
2021-07-27 01:00:00,San Jacinto,CA,Sphere,~1 minute,Large Spherical light above Idyllwild,2021-12-19,0,1.0,"(-116.95886993, 33.78390503)",-116.95886993,33.78390503,POINT (-116.95886993 33.78390503)
2021-07-27 00:00:00,Dover,NH,Triangle,40 min,"Red dots in triangle form, stationary, then move slowly in straight line, changing to bright white light, and disappeared.",2021-08-16,0,40.0,"(-70.8769989, 43.19046783)",-70.8769989,43.19046783,POINT (-70.8769989 43.19046783)
2021-07-27 00:00:00,Dover,NH,Triangle,20 minutes,"Saw triangle dotted reddish lights from my bedroom window, which began to slowly move and change to bright light, then disappeared.",2021-08-16,0,20.0,"(-70.8769989, 43.19046783)",-70.8769989,43.19046783,POINT (-70.8769989 43.19046783)
2021-07-26 22:00:00,Beaumont,KS,Light,15 seconds,Yellowish lights and a string of lights near Beaumont Kansas,2021-08-16,0,0.25,"(-96.53453064, 37.65871048)",-96.53453064,37.65871048,POINT (-96.53453064 37.65871048)
2021-07-26 19:30:00,Phoenixville,PA,Cylinder,1 minute,Tic tac crafts passing each other as on two-lane highway in blue sky with puffy clouds.,2021-08-16,0,1.0,"(-75.51581573, 40.13285828)",-75.51581573,40.13285828,POINT (-75.51581573 40.13285828)
2021-07-26 06:46:00,Windham,OH,Other,,MADAR Node 55,2021-08-16,0,1.0,"(-81.03709412, 41.23506165)",-81.03709412,41.23506165,POINT (-81.03709412 41.23506165)
2021-07-25 20:36:00,Kittery,ME,Circle,~1hr,"Clear sky with defined vertical split in color, 2 orbs on either side of the split line",2022-03-04,1,60.0,"(-70.73626709, 43.08860397)",-70.73626709,43.08860397,POINT (-70.73626709 43.08860397)
2021-07-25 14:00:00,San Diego,CA,Cylinder,3 minutes,"A white cylinder, silent, not moving, then poof...gone.",2021-08-16,0,3.0,"(-117.16381836, 32.71575928)",-117.16381836,32.71575928,POINT (-117.16381836 32.71575928)
2021-07-25 03:47:00,Los Altos,CA,Other,,MADAR Node 52,2021-08-16,0,1.0,"(-122.10668945, 37.38500214)",-122.10668945,37.38500214,POINT (-122.10668945 37.38500214)
2021-07-25 00:02:00,Norton,MA,Other,15 - 20 mins,Bright Light Southeastern MA,2021-08-16,0,15.0,"(-71.18852997, 41.96720505)",-71.18852997,41.96720505,POINT (-71.18852997 41.96720505)
2021-07-25 00:00:00,Benicia,CA,Sphere,,Witness another Orb over another neighbors home.,2021-12-19,0,1.0,"(-122.15556335, 38.05392456)",-122.15556335,38.05392456,POINT (-122.15556335 38.05392456)
2021-07-24 22:50:00,Vacaville,CA,Cigar,2 minutes,While driving my son noticed a black cigar shaped object above/over over the moon - i pulled over and we watched it move slowly from to,2021-08-16,0,2.0,"(-121.99500275, 38.3497467)",-121.99500275,38.3497467,POINT (-121.99500275 38.3497467)
2021-07-24 16:55:00,Bothell,WA,Other,20 sec,Shiny object moving quickly across the sky N-S Mill Creek / N Bothell WA,2021-08-16,0,0.3333333333333333,"(-122.20543671, 47.76008987)",-122.20543671,47.76008987,POINT (-122.20543671 47.76008987)
2021-07-24 16:50:00,Brentwood,NH,Disk,Unsure,Some kind of aircraft with an oval of light to accompany it.,2021-08-16,0,1.0,"(-71.06854248, 42.97187042)",-71.06854248,42.97187042,POINT (-71.06854248 42.97187042)
2021-07-24 14:40:00,San Jose,CA,Sphere,Under 10 seconds,"Spherical-shaped UFO sighting in Almaden Quicksilver Park, San Jose, CA",2021-08-16,0,0.16666666666666666,"(-121.88814545, 37.33479309)",-121.88814545,37.33479309,POINT (-121.88814545 37.33479309)
2021-07-24 02:34:00,Wheeling,IL,Light,2 hrs. Approx.,Unable to notice any shape. White light with hovering then fast jolty movement. There was only 1 light. Starless night with a full moon,2021-08-16,0,120.0,"(-87.92971802, 42.13138962)",-87.92971802,42.13138962,POINT (-87.92971802 42.13138962)
2021-07-24 00:45:00,Morrilton,AR,Cigar,3 min,"Mysterious, cigar-shaped aluminum floating object (with no wings or propellers) drifted directly over our car right in front of us.",2021-08-16,0,3.0,"(-92.74382019, 35.15264893)",-92.74382019,35.15264893,POINT (-92.74382019 35.15264893)
2021-07-23 23:00:00,Summerville,SC,Fireball,1-1.5 minutes,"My sons were in the yard. They saw this gold- illuminated, flickering but not flashing, as if made of fire. No other lights....pure gol",2021-08-16,0,1.0,"(-80.17758179, 33.01979065)",-80.17758179,33.01979065,POINT (-80.17758179 33.01979065)
2021-07-23 22:03:00,Garden City,NY,Disk,1 minute,"Black isosceles trapezoid shaped object moving across the sky, above the meadowbrook parkway, southbound. Red blinking lights on the bo",2021-08-16,0,1.0,"(-73.63507843, 40.72812271)",-73.63507843,40.72812271,POINT (-73.63507843 40.72812271)
2021-07-23 21:15:00,Bonita Springs,FL,Triangle,5 min,"Heard a sound not far above us. Looked up, saw a huge ship hovering above almost still, bright light from the center, just watching",2022-04-22,0,5.0,"(-81.77925873, 26.3456192)",-81.77925873,26.3456192,POINT (-81.77925873 26.3456192)
2021-07-23 19:00:00,Benicia,CA,Disk,,"Over 100 ships/crafts came and scattered all over the sky and myself, wife and 3 neighbors watched them for an hour and 10 mins.",2021-12-19,0,1.0,"(-122.15556335, 38.05392456)",-122.15556335,38.05392456,POINT (-122.15556335 38.05392456)
2021-07-23 17:27:00,Allentown,PA,Other,,MADAR Node 177,2021-08-16,0,1.0,"(-75.46975708, 40.60275269)",-75.46975708,40.60275269,POINT (-75.46975708 40.60275269)
2021-07-23 05:30:00,Denver,CO,Other,1 mile,Grasses laid down in weird patterns for over a mile,2021-08-16,0,1.0,"(-104.98485565, 39.73845291)",-104.98485565,39.73845291,POINT (-104.98485565 39.73845291)
2021-07-23 00:00:00,Singatse Peak,NV,Teardrop,3 hours,"Urgent: recorded on public fire camera, footage available 12 hours only.",2021-08-16,0,180.0,"(-116.65539551, 39.35644913)",-116.65539551,39.35644913,POINT (-116.65539551 39.35644913)
2021-07-23 00:00:00,Kansas City,KS,Circle,30 seconds,Saw 2 firey orbs moving iand hovering n unison,2021-08-16,0,0.5,"(-94.62680054, 39.11270142)",-94.62680054,39.11270142,POINT (-94.62680054 39.11270142)
2021-07-22 21:30:00,Point Pleasant Beach,NJ,Circle,2 minutes,"Green circular object over Point Pleasant Beach, NJ",2021-08-16,0,2.0,"(-74.04827881, 40.09185028)",-74.04827881,40.09185028,POINT (-74.04827881 40.09185028)
2021-07-22 21:15:00,Boulder,CO,Other,2-3 minutes,"I saw a very brightly lit, white object, roughly the shape of an airplane, but with no visible wings or rotor, moving southward.",2022-03-04,1,2.0,"(-105.27962494, 40.01687241)",-105.27962494,40.01687241,POINT (-105.27962494 40.01687241)
2021-07-22 21:05:00,Casco,ME,Teardrop,~10 Seconds,"Round Yellow UFO over Sebago Lake, fish abduction? The next night, USO.",2021-08-16,0,0.16666666666666666,"(-70.52934265, 43.99657059)",-70.52934265,43.99657059,POINT (-70.52934265 43.99657059)
2021-07-22 08:00:00,Punta Gorda,FL,Cylinder,4 hours,Multiple Tic tac shape flying objects in a few hours.,2021-08-16,0,240.0,"(-82.04101563, 26.93164825)",-82.04101563,26.93164825,POINT (-82.04101563 26.93164825)
2021-07-22 01:55:00,Seattle,WA,Other,1 minute,"Saw like a helicopter type thing going low over I-5 but I really couldn't tell if it was a helicopter, that is why I'm saying a helicop",2021-08-16,0,1.0,"(-122.33027649, 47.60322952)",-122.33027649,47.60322952,POINT (-122.33027649 47.60322952)
2021-07-21 23:28:00,Conyers,GA,Chevron,4seconds,"Saw a very bright flash going from South to North that lasted for seconds. Right before this, a plane was circling to land at Atlanta-H",2021-08-16,0,0.06666666666666667,"(-84.01779175, 33.66796112)",-84.01779175,33.66796112,POINT (-84.01779175 33.66796112)
2021-07-21 22:30:00,Benicia,CA,Sphere,,"Sphere of light appears, changes direction and position, changes size, repeats.",2021-12-19,0,1.0,"(-122.15556335, 38.05392456)",-122.15556335,38.05392456,POINT (-122.15556335 38.05392456)
2021-07-21 21:30:00,Malvern,OH,Other,,"4 solid L shaped blushes green lights, I have the picture",2021-08-16,0,1.0,"(-81.18200684, 40.69164276)",-81.18200684,40.69164276,POINT (-81.18200684 40.69164276)
2021-07-21 21:24:00,Napavine(?),WA,Triangle,60 seconds,White sparkling lights in a triangle stationary in the sky,2021-08-16,0,1.0,"(-122.91195679, 46.57601166)",-122.91195679,46.57601166,POINT (-122.91195679 46.57601166)
2021-07-21 21:00:00,Elmira,NY,Cigar,40 minutes,"Tic-Tac shaped, wingless and no propulsion in the evening.",2021-08-16,0,40.0,"(-76.80825806, 42.08982468)",-76.80825806,42.08982468,POINT (-76.80825806 42.08982468)
2021-07-21 20:00:00,Macon,GA,Formation,15 minutes,"They came from the East in tight formation at first, grouped together, they were black circular objects yet shining due to the setting",2021-08-16,0,15.0,"(-83.67050934, 32.83809662)",-83.67050934,32.83809662,POINT (-83.67050934 32.83809662)
2021-07-21 05:30:00,Springfield,OR,Circle,About 1 minute,"A stationary red circle moves down straight in sky, emits light, stops briefly and moves in a perfect straight line to its left.",2021-08-16,0,1.0,"(-123.02205658, 44.04619217)",-123.02205658,44.04619217,POINT (-123.02205658 44.04619217)
2021-07-21 05:27:00,Star Valley,AZ,Other,,MADAR Node 53,2021-08-16,0,1.0,"(-110.45999908, 33.35110855)",-110.45999908,33.35110855,POINT (-110.45999908 33.35110855)
2021-07-21 03:01:00,Richboro,PA,Circle,Ongoing,Perfectly circular formation of even pure white light of intense luminosity,2021-08-16,0,1.0,"(-75.01055145, 40.21531677)",-75.01055145,40.21531677,POINT (-75.01055145 40.21531677)
2021-07-20 22:30:00,Spokane Valley,WA,Other,2-3 minutes,ISS bracketed by 4 moving objects that looked like regular stars..,2021-08-16,0,2.0,"(-117.23427582, 47.67164993)",-117.23427582,47.67164993,POINT (-117.23427582 47.67164993)
2021-07-20 09:18:00,Van Horn,TX,Other,09:18,UFO sighting during Blue Origin launch.,2021-08-16,0,1.0,"(-104.83126068, 31.0398407)",-104.83126068,31.0398407,POINT (-104.83126068 31.0398407)
2021-07-19 22:25:00,Calumet Park,IL,Light,5 minutes,Rapid object with red lights hovered at high altitude over Chicago.,2021-08-16,0,5.0,"(-87.65379333, 41.6685257)",-87.65379333,41.6685257,POINT (-87.65379333 41.6685257)
2021-07-19 22:00:00,Winter,WI,Triangle,1 hour,Triangular shaped brilliant light above roof,2021-08-16,0,60.0,"(-91.01144409, 45.82225418)",-91.01144409,45.82225418,POINT (-91.01144409 45.82225418)
2021-07-19 19:35:00,Philadelphia,PA,Circle,3- 5 seconds,Several round white object sight near my flight traveling in opposite direction at a high rate of speed.,2021-08-16,0,0.05,"(-75.1656189, 39.95106125)",-75.1656189,39.95106125,POINT (-75.1656189 39.95106125)
2021-07-19 14:48:00,Star Valley,AZ,Other,,MADAR Node 53,2021-08-16,0,1.0,"(-110.45999908, 33.35110855)",-110.45999908,33.35110855,POINT (-110.45999908 33.35110855)
2021-07-18 22:00:00,San Marcos,TX,Other,4-6 minutes,A long flickering shape went across the sky slowly and as it got out of view other lights started to appear closer than the original,2022-03-04,0,4.0,"(-97.93998718, 29.88208389)",-97.93998718,29.88208389,POINT (-97.93998718 29.88208389)
2021-07-18 17:45:00,Staten Island,NY,Other,approx.20 sec,"On Sunday, July 18, 2021, I was sitting on Midland Beach on Staten Island, with my back to the water. I was gazing at the different la",2021-08-16,0,0.3333333333333333,"(-74.07620239, 40.64349747)",-74.07620239,40.64349747,POINT (-74.07620239 40.64349747)
2021-07-18 04:00:00,Reading,PA,Light,5 seconds,WHITE DOT IN PA,2021-08-16,0,0.08333333333333333,"(-75.92196655, 40.33691788)",-75.92196655,40.33691788,POINT (-75.92196655 40.33691788)
2021-07-18 01:00:00,Shoreview,MN,Oval,31 seconds,Lights hovering,2021-12-19,0,0.5166666666666667,"(-93.13497925, 45.08126068)",-93.13497925,45.08126068,POINT (-93.13497925 45.08126068)
2021-07-18 01:00:00,Fort Wayne,IN,Other,Around 3ish seconds,Saw A Light Flash around before a flash circled with another,2021-08-16,0,0.05,"(-85.13749695, 41.07747269)",-85.13749695,41.07747269,POINT (-85.13749695 41.07747269)
2021-07-18 00:25:00,Estes Park,CO,Other,,MADAR Node 156,2021-08-16,0,1.0,"(-105.52365112, 40.37612915)",-105.52365112,40.37612915,POINT (-105.52365112 40.37612915)
2021-07-17 23:05:00,Dallas,OR,Other,10 seconds,It was a star like object with a quick back and forth in a zigzag type of way then it disappeared.,2021-08-16,0,0.16666666666666666,"(-123.31667328, 44.91944504)",-123.31667328,44.91944504,POINT (-123.31667328 44.91944504)
2021-07-17 23:00:00,Wyoming,MN,Light,10 min,"One light, morphed into two bright balls of light.",2021-08-16,0,10.0,"(-92.99358368, 45.33290863)",-92.99358368,45.33290863,POINT (-92.99358368 45.33290863)
2021-07-17 22:30:00,Spokane,WA,Other,20 min,,2021-08-16,0,20.0,"(-117.42502594, 47.6590004)",-117.42502594,47.6590004,POINT (-117.42502594 47.6590004)
2021-07-17 20:30:00,Clifton,NJ,Other,10 days+,"1 blue line, 2 red glowing domes. Almost transparent entities (dim direct light behind them, illuminated by direct light above them.)",2021-08-16,0,1.0,"(-74.16099548, 40.86541748)",-74.16099548,40.86541748,POINT (-74.16099548 40.86541748)
2021-07-17 20:30:00,Clifton,NJ,Cone,9 days (most days sunset,"Black/silver cones, dome top, red(0/20mph)/white(60mph). Aliens use invisibility cloaks are illuminated by light above/dim light behind",2021-08-16,0,1.0,"(-74.16099548, 40.86541748)",-74.16099548,40.86541748,POINT (-74.16099548 40.86541748)
2021-07-17 00:00:00,Normandy Park,WA,Other,>20 minutes,"One section of the sky lit up over the sound between Vashon island and Normandy park, the bright light subsided a bit and an object app",2021-08-16,0,20.0,"(-122.34965515, 47.43985748)",-122.34965515,47.43985748,POINT (-122.34965515 47.43985748)
2021-07-16 23:00:00,Hutto,TX,Circle,2 min,Hutto tx. White silent orbs 2nd sighting,2021-08-16,0,2.0,"(-97.54708862, 30.54296494)",-97.54708862,30.54296494,POINT (-97.54708862 30.54296494)
2021-07-16 22:30:00,Claremont,NH,Light,20 mins,Circular white light instant acceleration defy forces of gravity no sound Claremont self storage Washington street,2021-08-16,0,20.0,"(-72.33763123, 43.37240601)",-72.33763123,43.37240601,POINT (-72.33763123 43.37240601)
2021-07-16 05:40:00,Homestead,FL,Fireball,1 minute,Silent Ball of Light going at fast speeds.,2021-08-16,0,1.0,"(-82.48734283, 28.59551239)",-82.48734283,28.59551239,POINT (-82.48734283 28.59551239)
2021-07-15 21:30:00,Austin,TX,Light,30 seconds,Flying Object in Space that sped away quickly.,2021-08-16,0,0.5,"(-97.74659729, 30.26497841)",-97.74659729,30.26497841,POINT (-97.74659729 30.26497841)
2021-07-15 21:00:00,Tellico plains,TN,Triangle,5 minutes,"I saw a black triangle three times, once over my house and once over a field and once following me home.",2022-03-04,0,5.0,"(-84.29049683, 35.36355591)",-84.29049683,35.36355591,POINT (-84.29049683 35.36355591)
2021-07-15 20:45:00,Colorado Springs,CO,Flash,5 sec,"I was sitting on my sofa watching TV and the patio slider door was to my left. In my peripheral vision, I saw a very large, yellow, br",2021-08-16,0,0.08333333333333333,"(-104.81980133, 38.83522415)",-104.81980133,38.83522415,POINT (-104.81980133 38.83522415)
2021-07-15 19:53:00,Eagle Nest,NM,Light,15 seconds,Bright light flying in sky,2021-10-19,0,0.25,"(-105.26686859, 36.5534668)",-105.26686859,36.5534668,POINT (-105.26686859 36.5534668)
2021-07-15 06:00:00,Shoreline,WA,Other,3 minutes,"I know this is not UFO related BUT I really, really got scared by hearing some woman's voice from somewhere saying something like It's",2021-08-16,0,3.0,"(-122.33892822, 47.75598526)",-122.33892822,47.75598526,POINT (-122.33892822 47.75598526)
2021-07-15 01:30:00,Cambria,CA,Light,5 minutes,Strange multiple colors lights,2021-08-16,0,5.0,"(-121.0827179, 35.56396866)",-121.0827179,35.56396866,POINT (-121.0827179 35.56396866)
2021-07-14 23:30:00,Albuquerque,NM,Triangle,Approximately 2 hours,I went outside to smoke a cigarette and looked up to see all this happening. Tonight approximately 00:00 I saw the same thing I will se,2021-08-16,0,120.0,"(-106.64923859, 35.08424759)",-106.64923859,35.08424759,POINT (-106.64923859 35.08424759)
2021-07-14 23:00:00,Clifton Forge,VA,Fireball,10 seconds,Bright orange fireball loiters for 4 hours over rural town.,2021-08-16,0,0.16666666666666666,"(-79.82369995, 37.81592941)",-79.82369995,37.81592941,POINT (-79.82369995 37.81592941)
2021-07-14 13:30:00,Waymansville,IN,Other,3 hours,Lost time,2022-03-04,0,180.0,"(-86.04250336, 39.06467056)",-86.04250336,39.06467056,POINT (-86.04250336 39.06467056)
2021-07-14 03:00:00,Bishopville,SC,Light,20 minutes,Saw a star looking object darting back and forth between other stars at a rapid speed.,2021-09-07,0,20.0,"(-80.24861145, 34.21815109)",-80.24861145,34.21815109,POINT (-80.24861145 34.21815109)
2021-07-13 23:00:00,Fort wayne,IN,Other,Around 2 hours,"Me and my Cousin saw 3 UFOs. Its Dangerous in my opinion, ive Seen multiple in the last month all around Fort Wayne, apart from this.",2021-08-16,0,120.0,"(-85.13749695, 41.07747269)",-85.13749695,41.07747269,POINT (-85.13749695 41.07747269)
2021-07-13 21:52:00,State College,PA,Other,6 minutes,Bright green flashing light in the sky hovering in a weird shaped craft. Incredible speed as the craft zoomed away.,2021-08-16,0,6.0,"(-77.85805511, 40.78967667)",-77.85805511,40.78967667,POINT (-77.85805511 40.78967667)
2021-07-13 21:30:00,Winston-Salem,NC,Light,38 second video footage,moving lights came across left side of sky changed direction and disappeared,2021-12-19,0,0.6333333333333333,"(-80.24373627, 36.09626007)",-80.24373627,36.09626007,POINT (-80.24373627 36.09626007)
2021-07-13 03:30:00,Tonopah,AZ,Light,3 hours,Seen about 10 ufos in Tonopah Arizona.,2021-09-07,0,180.0,"(-112.93694305, 33.49368668)",-112.93694305,33.49368668,POINT (-112.93694305 33.49368668)
2021-07-12 23:00:00,Pacific,WA,Chevron,15 seconds,"I saw a large 300 sq ft Chevron shaped object in the sky, very bright white in color, it took off at an extremely high rate of speed fr",2021-08-16,0,0.25,"(-122.25022888, 47.26464081)",-122.25022888,47.26464081,POINT (-122.25022888 47.26464081)
2021-07-12 22:16:00,Lewes,DE,Triangle,4 seconds,Triangle shape craft with lights at points and center made low turn over tree line and disappeared into trees.,2021-08-16,0,0.06666666666666667,"(-75.14068604, 38.77288437)",-75.14068604,38.77288437,POINT (-75.14068604 38.77288437)
2021-07-12 22:00:00,Kansas City,MO,Other,20 minutes,Large beam/halo of light hovering in the sky,2021-08-16,0,20.0,"(-94.57855988, 39.09979248)",-94.57855988,39.09979248,POINT (-94.57855988 39.09979248)
2021-07-12 09:40:00,Alton,IL,Other,Leaving work,I was looking at the moon we had that night and as I looked down to the pictures I took I seen something I didn't see in the sky nor in,2021-08-16,0,1.0,"(-90.14935303, 38.90333939)",-90.14935303,38.90333939,POINT (-90.14935303 38.90333939)
2021-07-12 01:00:00,Reno,NV,Light,Ten minutes,3 bright lights not connected all in a row,2022-04-22,0,10.0,"(-119.81328583, 39.52690125)",-119.81328583,39.52690125,POINT (-119.81328583 39.52690125)
2021-07-12 00:53:00,Snohomish,WA,Other,2 min,"Please see my video on YouTube (I can send original too if needed). The video is unedited. I don't monetize, but post for friends. I",2021-08-16,0,2.0,"(-122.0930481, 47.91284943)",-122.0930481,47.91284943,POINT (-122.0930481 47.91284943)
2021-07-11 23:30:00,Sultan,WA,Triangle,2mins,Stepped outside around 11:30 pm was looking south east and saw a faded triangle shape light fly from west to east at a very high speed,2021-08-16,0,2.0,"(-121.80986786, 47.86738205)",-121.80986786,47.86738205,POINT (-121.80986786 47.86738205)
2021-07-11 13:48:00,Corbett,OR,Light,Picture taken phone,Tic tac white round spots in sky over Crown Point from a picture taken from phone while driving,2022-05-31,1,1.0,"(-122.29109192, 45.53187561)",-122.29109192,45.53187561,POINT (-122.29109192 45.53187561)
2021-07-11 08:30:00,Fremont,CA,Oval,20mins,Oval shaped looked like a tic tac lighting over it couldnt see it clearly,2021-08-16,0,20.0,"(-121.98082733, 37.55020142)",-121.98082733,37.55020142,POINT (-121.98082733 37.55020142)
2021-07-10 22:00:00,Pawtucket,RI,Formation,15 minutes,Strange Silent Orbs of Light in Formation,2021-11-15,0,15.0,"(-71.38240814, 41.87990189)",-71.38240814,41.87990189,POINT (-71.38240814 41.87990189)
2021-07-10 21:30:00,Los Angeles,CA,Triangle,15-20 minutes,"Bright yellow lights shifting from triangle formation to line formation, lasted about 20 minutes seen west of USC.",2021-09-07,0,15.0,"(-118.24334717, 34.05223846)",-118.24334717,34.05223846,POINT (-118.24334717 34.05223846)
2021-07-10 21:30:00,Mustang Island,TX,Other,3-minutes,"Orb grouping, along with oblong shaped object, lit in white light",2021-08-16,0,3.0,"(-97.11883545, 27.76191902)",-97.11883545,27.76191902,POINT (-97.11883545 27.76191902)
2021-07-10 21:20:00,Superior,WI,Light,10 seconds,Objected moved from west to east over Lake Superior and disappeared.,2021-08-16,0,0.16666666666666666,"(-92.09791565, 46.72063828)",-92.09791565,46.72063828,POINT (-92.09791565 46.72063828)
2021-07-10 21:15:00,Rehoboth Beach,DE,Sphere,5-7 minutes,6 orange globes in the night sky over Rehoboth Beach.,2021-08-16,0,5.0,"(-75.08178711, 38.71552277)",-75.08178711,38.71552277,POINT (-75.08178711 38.71552277)
2021-07-10 14:00:00,Lockhart,TX,Rectangle,3 min,I noticed a iridescent line in the sky changed the contrast in photo and realized there was something hidden in plain sight,2021-10-19,0,3.0,"(-97.67243958, 29.8847065)",-97.67243958,29.8847065,POINT (-97.67243958 29.8847065)
2021-07-10 12:00:00,Frederick,MD,Other,10 minutes,Black object hovering in daytime sky,2021-08-16,0,10.0,"(-77.41093445, 39.41418076)",-77.41093445,39.41418076,POINT (-77.41093445 39.41418076)
2021-07-10 10:15:00,Westerly,RI,Triangle,12 seconds,"We were sitting in the back yard by the fire pit talking. It was a clear night sky. After about an hour, I happened to look up and saw",2021-08-16,0,0.2,"(-71.82745361, 41.377285)",-71.82745361,41.377285,POINT (-71.82745361 41.377285)
2021-07-10 09:20:00,Indianapolis,IN,Circle,9:28,2 lights/No Sound/ 45% between them. Hovering over neighborhood,2021-08-16,0,1.0,"(-86.14778137, 39.7908287)",-86.14778137,39.7908287,POINT (-86.14778137 39.7908287)
2021-07-10 03:30:00,Kenton,OK,Triangle,40 seconds,"Equilateral triangle with a dim stationary light in each corner with the center being translucent, as stars were seen in the center",2021-08-16,0,0.6666666666666666,"(-102.96334076, 36.90317535)",-102.96334076,36.90317535,POINT (-102.96334076 36.90317535)
2021-07-10 00:59:00,Oklahoma city,OK,Other,5 to 10 seconds,It flew right in front of me and disappeared,2022-05-31,0,0.08333333333333333,"(-97.52126312, 35.46849442)",-97.52126312,35.46849442,POINT (-97.52126312 35.46849442)
2021-07-10 00:15:00,Sarasota,FL,Disk,8 days,Many UFOs gathering in the night sky above Sarasota. Noticed 1 on 7/10/2021 and the sky has been full of them since.,2021-08-16,0,1.0,"(-82.53856659, 27.33651733)",-82.53856659,27.33651733,POINT (-82.53856659 27.33651733)
2021-07-09 22:42:00,Rathdrum,ID,Light,1,Small floating light/disk. Hovered for about a minute getting brighter and duller. It then started to move further away and disappeared,2021-10-19,0,1.0,"(-116.8939743, 47.80636215)",-116.8939743,47.80636215,POINT (-116.8939743 47.80636215)
2021-07-09 21:30:00,Brewster,MA,Light,Several minutes,White dots moving across the sky.,2021-08-16,0,3.0,"(-70.07610321, 41.76385498)",-70.07610321,41.76385498,POINT (-70.07610321 41.76385498)
2021-07-09 08:00:00,Denver,CO,Oval,15 mins,UAP,2021-08-16,0,15.0,"(-104.98485565, 39.73845291)",-104.98485565,39.73845291,POINT (-104.98485565 39.73845291)
2021-07-09 06:10:00,Jonesboro,AR,Other,,MADAR Node 143,2021-08-16,0,1.0,"(-90.71050262, 35.83839417)",-90.71050262,35.83839417,POINT (-90.71050262 35.83839417)
2021-07-08 23:00:00,Superior,WI,Circle,14 minutes,((NUFORC Note: Witness provides no detailed information about sighting. PD)),2021-08-16,0,14.0,"(-92.09791565, 46.72063828)",-92.09791565,46.72063828,POINT (-92.09791565 46.72063828)
2021-07-08 23:00:00,Superior,WI,Circle,14 minutes,"On this date and time my children and I seen a green light in the southern sky at a 35 degree angle from our visual , than it stoped fo",2021-08-16,0,14.0,"(-92.09791565, 46.72063828)",-92.09791565,46.72063828,POINT (-92.09791565 46.72063828)
2021-07-08 22:00:00,Moorefield,WV,Light,25 minutes,"Multiple non flashing lights (some were solid blue, some were red and others were kind of white) flying in all different direction all",2021-08-16,0,25.0,"(-78.96569061, 39.06218719)",-78.96569061,39.06218719,POINT (-78.96569061 39.06218719)
2021-07-08 21:22:00,Richardson,TX,Fireball,3:00,Large as the setting sun round orange molten sphere moving through the sky,2021-08-16,0,1.0,"(-96.73352051, 32.96076202)",-96.73352051,32.96076202,POINT (-96.73352051 32.96076202)
2021-07-08 20:45:00,Commack,NY,Triangle,4 min,Black triangle with 3 light in each corner and Orange middle hue hovering approx 200ft off ground,2022-04-22,0,4.0,"(-73.30031586, 40.84230423)",-73.30031586,40.84230423,POINT (-73.30031586 40.84230423)
2021-07-08 19:24:00,Flatwoods,KY,Other,About 2-3 minutes roughly,I saw 6 orange orbs in the sky disappearing and reappearing in different areas. The orbs would go vast distances and stop on a dime.,2022-03-04,0,2.0,"(-82.7171936, 38.52263641)",-82.7171936,38.52263641,POINT (-82.7171936 38.52263641)
2021-07-08 13:00:00,Rudolph,WI,Circle,45 minutes,Working on boat 07/08/2021 around 13:00 sky was starting to cloud up .sun was behind a cloud.noticed circle white in color . Moving sid,2021-08-16,0,45.0,"(-89.80060577, 44.49607468)",-89.80060577,44.49607468,POINT (-89.80060577 44.49607468)
2021-07-08 10:30:00,Sarasota,FL,Triangle,~1 minute,Triangular craft silently glided right over my head when i was in the car,2021-08-16,0,1.0,"(-82.53856659, 27.33651733)",-82.53856659,27.33651733,POINT (-82.53856659 27.33651733)
2021-07-08 08:59:00,Royal Palm Beach,FL,Other,,MADAR Node 76,2021-08-16,0,1.0,"(-80.22943878, 26.70176506)",-80.22943878,26.70176506,POINT (-80.22943878 26.70176506)
2021-07-08 03:16:00,Bremerton,WA,Flash,10 minutes,Military jet side swiped by bright light from cloud cover it,2021-08-16,0,10.0,"(-122.63292694, 47.56737137)",-122.63292694,47.56737137,POINT (-122.63292694 47.56737137)
2021-07-07 23:00:00,Oroville,CA,Light,15 minutes,I was talking to my co-worker about seeing a lot of UFOs lately when I pointed out a star that was moving fast. It flew right at an air,2021-08-16,0,15.0,"(-121.55461121, 39.51234055)",-121.55461121,39.51234055,POINT (-121.55461121 39.51234055)
2021-07-07 22:30:00,Paris,TX,Circle,4-5 minutes,dancing white dot high in eastern sky,2021-08-16,0,4.0,"(-95.55632019, 33.66142654)",-95.55632019,33.66142654,POINT (-95.55632019 33.66142654)
2021-07-07 13:40:00,Tacoma,WA,Other,2 minutes,"July 7 2010, About 4:00 Pm Tacoma Wa. White silk sheet looking thing flapping in the wind, but moving through the sky using a swimmi",2021-08-16,0,2.0,"(-122.44152832, 47.25307846)",-122.44152832,47.25307846,POINT (-122.44152832 47.25307846)
